insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,anonymous_principal,timestamp__epoch_s,receiveTimestamp__epoch_s,callerIp_first_octet,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le
synth_event_19161_fce2c76b9f,2026-01-06 17:00:21+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-01-06 17:03:13+00:00,allow,k8s_cluster,project-observability,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-77556', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.254.250,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-77556,k8s.io,0,OK,operation_synth_4153686,k8s.io,True,True,0,1767718821.0,1767718993.0,198.0,2,0,2,1,5,3,8
synth_event_19171_c6a2e88c86,2025-05-14 03:59:33+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-05-14 03:59:35+00:00,allow,k8s_cluster,project-ml,us-east1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'batch/v1/namespaces/default/jobs/system:jobs-60118', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.31.89,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,batch/v1/namespaces/default/jobs/system:jobs-60118,k8s.io,0,OK,operation_synth_6082800,k8s.io,True,True,0,1747195173.0,1747195175.0,198.0,1,0,1,4,1,4,4
synth_event_19181_d1ed2f24c1,2025-04-28 04:51:34+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-04-28 04:53:34+00:00,allow,k8s_cluster,project-finops,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-61408', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.223.213,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-61408,k8s.io,0,OK,operation_synth_4624768,k8s.io,True,True,0,1745815894.0,1745816014.0,198.0,0,0,0,5,4,1,9
synth_event_19191_a10bc9effb,2025-01-09 07:46:36+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-01-09 07:47:33+00:00,allow,k8s_cluster,project-observability,europe-west4,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/default/roles/system:roles-41335', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.142.89,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/default/roles/system:roles-41335,k8s.io,0,OK,operation_synth_5979303,k8s.io,True,True,0,1736408796.0,1736408853.0,198.0,2,0,2,2,3,3,9
synth_event_19201_88b24f4ce0,2025-04-04 14:33:27+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-04-04 14:35:50+00:00,allow,k8s_cluster,project-observability,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'api/v1/namespaces/gateway-system/endpoints/system:endpoints-22387', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.19.69.82,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,api/v1/namespaces/gateway-system/endpoints/system:endpoints-22387,k8s.io,0,OK,operation_synth_5290190,k8s.io,True,True,0,1743777207.0,1743777350.0,198.0,2,0,2,0,2,6,8
synth_event_19211_328c26cabd,2025-09-04 18:31:11+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-09-04 18:33:11+00:00,allow,k8s_cluster,project-ml,us-central1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-12364', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.122.146,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-12364,k8s.io,0,OK,operation_synth_4517711,k8s.io,True,True,0,1757010671.0,1757010791.0,198.0,1,0,1,3,3,1,5
synth_event_19221_d723d49e97,2025-01-30 03:03:04+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-01-30 03:04:30+00:00,allow,k8s_cluster,project-finops,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'batch/v1/namespaces/payments/jobs/system:jobs-50642', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.84.88,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,batch/v1/namespaces/payments/jobs/system:jobs-50642,k8s.io,0,OK,operation_synth_3679513,k8s.io,True,True,0,1738206184.0,1738206270.0,198.0,0,0,0,1,5,4,8
synth_event_19231_0632d23020,2026-01-07 23:22:42+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-01-07 23:24:34+00:00,allow,k8s_cluster,project123,us-central1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-63682', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.105.77,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-63682,k8s.io,0,OK,operation_synth_1445536,k8s.io,True,True,0,1767828162.0,1767828274.0,198.0,3,0,3,3,4,2,0
synth_event_19241_2ffa4bee38,2025-08-20 19:51:12+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-08-20 19:54:24+00:00,allow,k8s_cluster,project-finops,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-3577', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.87.11,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-3577,k8s.io,0,OK,operation_synth_3921367,k8s.io,True,True,0,1755719472.0,1755719664.0,198.0,0,0,0,4,4,2,8
synth_event_19251_24f5feb6d8,2025-04-10 07:31:08+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-04-10 07:33:51+00:00,allow,k8s_cluster,project-observability,us-central1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/gateway-system/endpoints/system:endpoints-42127', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.23.171,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,api/v1/namespaces/gateway-system/endpoints/system:endpoints-42127,k8s.io,0,OK,operation_synth_9343168,k8s.io,True,True,0,1744270268.0,1744270431.0,198.0,2,0,2,3,4,6,0
synth_event_19261_64493d8bd7,2025-04-26 08:14:21+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-04-26 08:17:07+00:00,allow,k8s_cluster,project123,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-72369', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.138.6,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-72369,k8s.io,0,OK,operation_synth_7634677,k8s.io,True,True,0,1745655261.0,1745655427.0,198.0,3,0,3,5,3,11,5
synth_event_19271_c1514756ec,2025-08-23 15:22:14+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-08-23 15:25:04+00:00,allow,k8s_cluster,project-finops,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/payments/ingresses/system:ingresses-66993', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.253.26,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,networking.k8s.io/v1/namespaces/payments/ingresses/system:ingresses-66993,k8s.io,0,OK,operation_synth_9542302,k8s.io,True,True,0,1755962534.0,1755962704.0,198.0,0,0,0,2,1,11,5
synth_event_19281_cc04a2b350,2026-02-25 04:54:56+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-02-25 04:57:20+00:00,allow,k8s_cluster,project-observability,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-28046', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.17.191,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-28046,k8s.io,0,OK,operation_synth_3428918,k8s.io,True,True,0,1771995296.0,1771995440.0,198.0,2,0,2,0,1,2,9
synth_event_19291_eb9852992c,2025-12-10 15:50:28+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-10 15:54:27+00:00,allow,k8s_cluster,project-ml,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-65539', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.207.230,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-65539,k8s.io,0,OK,operation_synth_3682600,k8s.io,True,True,0,1765381828.0,1765382067.0,198.0,1,0,1,2,5,11,0
synth_event_19301_4e58364893,2025-02-05 13:58:54+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-02-05 13:59:53+00:00,allow,k8s_cluster,project-finops,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-84449', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.233.225,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-84449,k8s.io,0,OK,operation_synth_1548667,k8s.io,True,True,0,1738763934.0,1738763993.0,198.0,0,0,0,4,2,3,4
synth_event_19311_b445193ecd,2025-02-11 23:15:04+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-11 23:16:14+00:00,allow,k8s_cluster,project-observability,us-east1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-78157', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.217.174,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-78157,k8s.io,0,OK,operation_synth_4489006,k8s.io,True,True,0,1739315704.0,1739315774.0,198.0,2,0,2,4,3,2,4
synth_event_19321_e844b1771d,2025-07-10 20:33:37+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-07-10 20:34:28+00:00,allow,k8s_cluster,project-observability,us-central1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'batch/v1/namespaces/kube-system/jobs/system:jobs-24797', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.87.236,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,batch/v1/namespaces/kube-system/jobs/system:jobs-24797,k8s.io,0,OK,operation_synth_9241752,k8s.io,True,True,0,1752179617.0,1752179668.0,198.0,2,0,2,3,2,4,0
synth_event_19331_e7328be7af,2025-08-22 12:15:17+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-08-22 12:18:57+00:00,allow,k8s_cluster,project-ml,europe-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-23818', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.16.22,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-23818,k8s.io,0,OK,operation_synth_5931082,k8s.io,True,True,0,1755864917.0,1755865137.0,198.0,1,0,1,1,6,1,0
synth_event_19341_bfae86621e,2025-12-20 22:03:15+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-20 22:06:14+00:00,allow,k8s_cluster,project-ml,europe-west4,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-12309', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.69.29,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-12309,k8s.io,0,OK,operation_synth_4231311,k8s.io,True,True,0,1766268195.0,1766268374.0,198.0,1,0,1,2,4,10,4
synth_event_19351_69f7e65bd1,2025-02-16 22:48:28+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-16 22:51:28+00:00,forbid,k8s_cluster,project-ml,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-81134', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': False}]",io.k8s.authorization.rbac.v1.roles.create,198.19.233.202,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-81134,k8s.io,7,forbidden: User 'platform@company.com' cannot call method 'io.k8s.authorization.rbac.v1.roles.create' on 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-81134',operation_synth_8001708,k8s.io,True,True,0,1739746108.0,1739746288.0,198.0,1,1,1,3,1,3,4
synth_event_19361_d7c639809d,2025-09-01 03:42:07+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-09-01 03:44:21+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/security/httproutes/system:httproutes-3538', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.114.175,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,gateway.networking.k8s.io/v1/namespaces/security/httproutes/system:httproutes-3538,k8s.io,0,OK,operation_synth_3651058,k8s.io,True,True,0,1756698127.0,1756698261.0,198.0,3,0,3,1,2,10,5
synth_event_19371_6cdade8fab,2025-07-29 11:00:44+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-07-29 11:03:15+00:00,allow,k8s_cluster,project-ml,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'api/v1/namespaces/kube-system/endpoints/system:endpoints-60619', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.19.45.201,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,api/v1/namespaces/kube-system/endpoints/system:endpoints-60619,k8s.io,0,OK,operation_synth_8777535,k8s.io,True,True,0,1753786844.0,1753786995.0,198.0,1,0,1,0,2,6,5
synth_event_19381_3c9438bd99,2025-04-01 03:40:08+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-04-01 03:40:10+00:00,allow,k8s_cluster,project-ml,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-9859', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.97.20,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-9859,k8s.io,0,OK,operation_synth_8882203,k8s.io,True,True,0,1743478808.0,1743478810.0,198.0,1,0,1,1,4,2,4
synth_event_19391_36c1aca908,2025-11-12 13:05:32+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-12 13:09:21+00:00,allow,k8s_cluster,project123,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'batch/v1/namespaces/monitoring/jobs/system:jobs-40267', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.81.127,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,batch/v1/namespaces/monitoring/jobs/system:jobs-40267,k8s.io,0,OK,operation_synth_4582621,k8s.io,True,True,0,1762952732.0,1762952961.0,198.0,3,0,3,0,5,4,4
synth_event_19401_856e09ff0b,2025-03-30 02:28:24+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-03-30 02:29:59+00:00,allow,k8s_cluster,project-observability,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-90870', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.195.140,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-90870,k8s.io,0,OK,operation_synth_4052865,k8s.io,True,True,0,1743301704.0,1743301799.0,198.0,2,0,2,5,3,1,0
synth_event_19411_c5bcf52ec9,2025-12-30 20:04:16+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-12-30 20:07:27+00:00,allow,k8s_cluster,project-observability,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-81147', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.4.7,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-81147,k8s.io,0,OK,operation_synth_8886939,k8s.io,True,True,0,1767125056.0,1767125247.0,198.0,2,0,2,4,4,2,9
synth_event_19421_6a48c6a733,2025-04-12 11:48:27+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-04-12 11:48:47+00:00,allow,k8s_cluster,project123,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'storage.k8s.io/v1/storageclasses/system:storageclasses-58217', 'permission': 'io.k8s.storage.k8s.io.v1.storageclasses.create', 'granted': True}]",io.k8s.storage.k8s.io.v1.storageclasses.create,198.19.35.116,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,storage.k8s.io/v1/storageclasses/system:storageclasses-58217,k8s.io,0,OK,operation_synth_9594708,k8s.io,True,True,0,1744458507.0,1744458527.0,198.0,3,0,3,0,6,15,4
