protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s
0,0,1772273067.0,3,0,3,3,4,5,4,10,5,1,239.0
0,0,1769573858.0,0,0,0,2,6,6,4,4,2,0,77.0
0,0,1754095585.0,3,0,3,3,6,3,8,0,5,1,69.0
0,0,1748564331.0,3,0,3,5,5,1,8,0,4,0,134.0
0,0,1742565245.0,0,0,0,4,5,0,4,13,4,0,27.0
0,0,1756342731.0,3,0,3,0,5,1,8,0,3,0,122.0
0,0,1763962508.0,0,0,0,5,2,0,5,5,0,0,123.0
0,0,1752257115.0,2,0,2,0,4,4,4,18,4,0,44.0
0,0,1739748678.0,0,0,0,3,1,3,9,23,6,1,120.0
0,0,1735860493.0,3,0,3,4,4,3,0,23,3,0,150.0
0,0,1756706922.0,1,0,1,3,5,2,4,6,0,0,42.0
0,0,1760412956.0,3,0,3,2,6,2,4,3,1,0,160.0
0,0,1770307795.0,2,0,2,1,4,4,5,16,3,0,104.0
0,0,1766348833.0,2,0,2,5,4,10,0,20,6,1,228.0
0,0,1739896160.0,0,0,0,5,3,3,5,16,1,0,109.0
0,0,1744881570.0,2,0,2,2,2,6,8,9,3,0,199.0
0,0,1756476207.0,3,0,3,1,4,3,0,14,4,0,183.0
0,0,1767899879.0,0,0,0,3,5,10,5,19,3,0,102.0
0,0,1749129469.0,0,0,0,1,3,2,8,13,3,0,213.0
0,0,1765502322.0,2,0,2,5,3,15,4,1,4,0,69.0
0,0,1752953289.0,3,0,3,2,5,2,5,19,5,1,136.0
0,0,1755340841.0,2,0,2,2,4,4,8,10,5,1,70.0
0,0,1756404665.0,3,0,3,1,2,6,4,18,3,0,127.0
0,0,1767054692.0,0,0,0,4,3,2,8,0,1,0,195.0
0,0,1738362928.0,0,0,0,2,1,1,9,22,4,0,84.0
0,0,1767979613.0,0,0,0,2,4,2,4,17,4,0,97.0
7,0,1737951081.0,0,1,0,2,2,3,9,4,0,0,221.0
0,0,1767421862.0,0,0,0,1,3,2,5,6,5,1,169.0
0,0,1772042301.0,0,0,0,5,1,3,5,17,2,0,155.0
0,0,1770835906.0,2,0,2,1,1,11,4,18,2,0,206.0
0,0,1756025582.0,3,0,3,3,5,0,5,8,6,1,135.0
0,0,1772412533.0,0,0,0,5,4,6,0,0,0,0,20.0
0,0,1765869350.0,0,0,0,2,5,2,0,7,1,0,238.0
0,0,1749377399.0,3,0,3,3,1,3,8,10,6,1,11.0
0,0,1764907361.0,3,0,3,5,6,2,4,4,4,0,115.0
0,0,1770590556.0,2,0,2,0,3,2,8,22,6,1,24.0
0,0,1769237245.0,3,0,3,4,1,2,4,6,5,1,98.0
0,0,1744129984.0,3,0,3,3,3,3,5,16,1,0,138.0
0,0,1737212225.0,1,0,1,5,3,4,5,14,5,1,7.0
7,0,1754415201.0,0,1,0,2,2,3,5,17,1,0,128.0
0,0,1752094983.0,2,0,2,4,1,3,5,21,2,0,156.0
0,0,1738099899.0,2,0,2,1,6,6,0,21,1,0,219.0
0,0,1769855287.0,0,0,0,5,4,11,0,10,5,1,162.0
0,0,1741375171.0,0,0,0,5,4,6,5,19,4,0,37.0
0,0,1764215508.0,2,0,2,4,4,1,0,3,3,0,45.0
0,0,1762243959.0,2,0,2,1,4,2,8,8,1,0,201.0
0,0,1767264024.0,0,0,0,5,3,2,0,10,3,0,82.0
0,0,1738074930.0,0,0,0,1,3,2,9,14,1,0,238.0
0,0,1764838732.0,2,0,2,4,1,2,8,8,3,0,192.0
0,0,1762781084.0,0,0,0,2,2,4,4,13,0,0,138.0
0,0,1744235635.0,2,0,2,4,3,2,0,21,2,0,68.0
0,0,1749401063.0,2,0,2,1,5,4,8,16,6,1,130.0
0,0,1747727609.0,0,0,0,0,3,6,0,7,1,0,40.0
0,0,1747267572.0,1,0,1,5,2,2,5,0,3,0,233.0
0,0,1760574322.0,3,0,3,2,4,2,5,0,3,0,80.0
0,0,1754367287.0,3,0,3,1,1,2,8,4,1,0,60.0
7,0,1746496314.0,0,1,0,4,1,15,8,1,1,0,145.0
0,0,1771775458.0,0,0,0,3,2,3,0,15,6,1,37.0
0,0,1765801939.0,2,0,2,2,5,1,0,12,0,0,24.0
7,0,1739001199.0,0,1,0,3,3,0,5,7,5,1,208.0
0,0,1741207348.0,2,0,2,3,2,0,5,20,2,0,142.0
0,0,1740835594.0,0,0,0,3,6,10,4,13,5,1,17.0
0,0,1768377951.0,2,0,2,0,5,3,8,8,2,0,186.0
7,0,1771246753.0,0,1,0,3,2,3,0,12,0,0,33.0
0,0,1752060087.0,0,0,0,0,3,1,9,11,2,0,103.0
0,0,1766926245.0,1,0,1,4,3,3,5,12,6,1,77.0
0,0,1740673623.0,3,0,3,1,5,6,5,16,3,0,228.0
0,0,1741558174.0,0,0,0,2,5,2,4,22,6,1,190.0
0,0,1747220902.0,1,0,1,4,6,3,0,11,2,0,86.0
0,0,1764622609.0,2,0,2,2,5,4,4,20,0,0,35.0
0,0,1768832087.0,0,0,0,2,2,6,9,14,0,0,99.0
0,0,1768084320.0,0,0,0,0,4,2,5,22,5,1,25.0
0,0,1761941452.0,1,0,1,0,6,3,4,20,4,0,170.0
0,0,1764947021.0,3,0,3,1,5,2,4,15,4,0,166.0
0,0,1748729127.0,3,0,3,0,2,10,5,22,5,1,178.0
0,0,1760672883.0,3,0,3,3,6,2,8,3,4,0,26.0
0,0,1738857078.0,1,0,1,2,5,0,9,15,3,0,135.0
0,0,1765246489.0,2,0,2,1,6,3,9,2,1,0,190.0
0,0,1766242402.0,0,0,0,0,2,10,4,14,5,1,196.0
0,0,1756346179.0,1,0,1,4,2,2,9,1,3,0,67.0
0,0,1765175670.0,1,0,1,4,2,4,0,6,0,0,16.0
0,0,1751916581.0,2,0,2,4,2,0,4,19,0,0,226.0
0,0,1756908967.0,0,0,0,2,1,2,4,14,2,0,44.0
0,0,1772333971.0,0,0,0,0,6,2,8,2,6,1,53.0
0,0,1763059136.0,3,0,3,0,3,2,8,18,3,0,61.0
0,0,1768157125.0,1,0,1,4,3,3,0,18,6,1,171.0
0,0,1752809924.0,2,0,2,5,5,3,0,3,4,0,37.0
0,0,1759773943.0,0,0,0,2,2,2,5,18,0,0,3.0
0,0,1759928943.0,1,0,1,2,3,5,4,13,2,0,164.0
0,0,1738575431.0,2,0,2,0,4,4,8,9,0,0,208.0
7,0,1756009370.0,1,1,1,3,4,3,5,4,6,1,32.0
0,0,1737425863.0,1,0,1,1,1,6,0,2,1,0,215.0
0,0,1742276130.0,2,0,2,1,4,3,0,5,1,0,15.0
7,0,1754498732.0,0,1,0,4,4,10,4,16,2,0,3.0
0,0,1740252181.0,0,0,0,3,2,2,0,19,5,1,167.0
0,0,1756125153.0,1,0,1,4,1,5,0,12,0,0,85.0
7,0,1765845337.0,0,1,0,1,3,2,9,0,1,0,224.0
0,0,1745232444.0,1,0,1,3,4,5,9,10,0,0,151.0
0,0,1769646360.0,3,0,3,5,5,2,9,0,3,0,2.0
0,0,1770375589.0,0,0,0,5,5,3,9,10,4,0,31.0
0,0,1750101662.0,0,0,0,1,2,0,0,19,0,0,222.0
0,0,1755456456.0,0,0,0,2,1,1,9,18,6,1,26.0
0,0,1754782841.0,2,0,2,3,6,2,0,23,5,1,29.0
0,0,1764446399.0,1,0,1,4,1,2,9,19,5,1,222.0
0,0,1739008186.0,3,0,3,4,4,2,4,9,5,1,159.0
0,0,1757517664.0,1,0,1,3,2,2,4,15,2,0,2.0
0,0,1767038338.0,2,0,2,1,3,3,0,19,0,0,216.0
0,0,1758696358.0,2,0,2,0,5,5,5,6,2,0,75.0
0,0,1756759022.0,2,0,2,5,4,5,0,20,0,0,8.0
0,0,1739900543.0,1,0,1,1,5,10,4,17,1,0,120.0
0,0,1751247541.0,2,0,2,1,1,2,8,1,0,0,194.0
0,0,1766983946.0,0,0,0,0,1,11,8,4,0,0,26.0
0,0,1757425457.0,1,0,1,4,4,2,4,13,1,0,60.0
0,0,1762098991.0,3,0,3,0,1,4,4,15,6,1,40.0
0,0,1746339872.0,2,0,2,5,6,4,9,6,6,1,144.0
0,0,1738607924.0,2,0,2,3,2,2,5,18,0,0,16.0
0,0,1771970699.0,2,0,2,4,5,0,8,22,1,0,212.0
0,0,1736498608.0,1,0,1,2,1,5,9,8,4,0,114.0
0,0,1765804986.0,2,0,2,2,5,11,0,13,0,0,96.0
0,0,1737357671.0,2,0,2,1,3,2,4,7,0,0,118.0
0,0,1768974742.0,3,0,3,5,3,10,8,5,2,0,153.0
0,0,1744092085.0,1,0,1,4,6,3,5,6,1,0,15.0
0,0,1768944992.0,1,0,1,2,1,3,0,21,1,0,111.0
0,0,1754267122.0,0,0,0,0,6,3,8,0,0,0,119.0
7,0,1748864022.0,3,1,3,4,6,2,0,11,0,0,33.0
0,0,1760615416.0,1,0,1,1,6,3,9,11,3,0,149.0
0,0,1738217250.0,3,0,3,2,5,0,5,6,3,0,52.0
0,0,1749204328.0,0,0,0,2,5,11,9,10,4,0,125.0
0,0,1771250715.0,2,0,2,0,1,5,8,14,0,0,44.0
0,0,1768967490.0,2,0,2,1,2,3,5,3,2,0,167.0
0,0,1759575983.0,0,0,0,2,5,2,8,11,5,1,139.0
0,0,1750857031.0,1,0,1,1,1,6,4,13,2,0,90.0
0,0,1737341334.0,3,0,3,2,5,6,9,2,0,0,190.0
0,0,1766002437.0,3,0,3,4,5,3,4,20,2,0,28.0
0,0,1743118731.0,0,0,0,1,5,5,4,23,3,0,188.0
0,0,1753937937.0,3,0,3,4,1,15,0,4,3,0,229.0
0,0,1736604271.0,1,0,1,1,6,6,4,14,5,1,183.0
0,0,1760001668.0,0,0,0,3,2,6,5,9,3,0,152.0
0,0,1751493949.0,3,0,3,3,3,2,0,22,2,0,236.0
0,0,1767972673.0,1,0,1,1,5,2,5,15,4,0,83.0
0,0,1760382833.0,0,0,0,5,6,2,9,19,0,0,194.0
0,0,1770170642.0,2,0,2,2,1,0,5,2,2,0,57.0
0,0,1752896716.0,3,0,3,3,1,1,5,3,5,1,238.0
0,0,1749203249.0,2,0,2,1,4,3,4,9,4,0,7.0
0,0,1770572686.0,1,0,1,1,4,2,5,17,6,1,86.0
7,0,1741450661.0,2,1,2,3,2,4,5,16,5,1,157.0
0,0,1752805997.0,1,0,1,5,2,6,4,2,4,0,13.0
0,0,1758803560.0,2,0,2,2,1,1,0,12,3,0,224.0
0,0,1737357830.0,3,0,3,1,4,1,0,7,0,0,171.0
7,0,1741146658.0,0,1,0,5,5,3,8,3,2,0,76.0
0,0,1752742535.0,1,0,1,5,5,2,8,8,3,0,206.0
0,0,1767935221.0,3,0,3,5,4,2,4,5,4,0,7.0
0,0,1740130820.0,3,0,3,0,6,11,5,9,4,0,117.0
0,0,1747681570.0,1,0,1,5,4,2,5,19,0,0,35.0
0,0,1742342446.0,2,0,2,2,2,6,5,0,2,0,186.0
0,0,1760205034.0,0,0,0,2,3,1,4,17,5,1,61.0
0,0,1766173872.0,2,0,2,0,5,15,0,19,4,0,33.0
0,0,1758629493.0,0,0,0,0,1,2,9,12,1,0,153.0
0,0,1772761434.0,1,0,1,1,4,1,9,1,4,0,163.0
0,0,1752055818.0,2,0,2,4,6,6,5,10,2,0,172.0
0,0,1771220912.0,1,0,1,0,1,3,9,5,0,0,92.0
0,0,1742057730.0,1,0,1,3,1,10,0,16,5,1,73.0
0,0,1744878116.0,1,0,1,4,4,2,0,8,3,0,29.0
0,0,1747353579.0,0,0,0,0,2,5,0,23,3,0,194.0
0,0,1738198266.0,1,0,1,2,6,1,4,0,3,0,84.0
0,0,1741596237.0,1,0,1,2,6,2,9,8,0,0,23.0
0,0,1764051237.0,0,0,0,4,3,6,9,6,1,0,125.0
0,0,1747140288.0,2,0,2,1,2,3,5,12,1,0,134.0
0,0,1738808151.0,1,0,1,5,1,10,8,2,3,0,129.0
0,0,1742673800.0,3,0,3,0,3,1,9,20,5,1,9.0
0,0,1755625783.0,0,0,0,1,6,2,9,17,1,0,238.0
0,0,1747506291.0,0,0,0,3,4,3,0,18,5,1,13.0
0,0,1755651754.0,2,0,2,5,1,4,8,1,2,0,164.0
0,0,1767845621.0,0,0,0,2,5,2,4,4,3,0,163.0
0,0,1752549549.0,1,0,1,2,1,3,5,3,1,0,69.0
0,0,1743473288.0,0,0,0,5,4,10,8,2,1,0,4.0
0,0,1767534255.0,0,0,0,0,1,1,8,13,6,1,184.0
0,0,1764561292.0,1,0,1,3,5,6,5,3,0,0,51.0
0,0,1771111455.0,3,0,3,0,6,1,5,23,5,1,224.0
0,0,1751971510.0,2,0,2,2,6,5,9,10,1,0,184.0
0,0,1767329711.0,2,0,2,1,4,15,5,4,4,0,221.0
0,0,1760302167.0,0,0,0,4,5,3,9,20,6,1,163.0
0,0,1751616576.0,3,0,3,5,6,10,9,8,4,0,84.0
0,0,1765730539.0,1,0,1,3,6,2,9,16,6,1,194.0
0,0,1741232574.0,0,0,0,1,6,1,4,3,3,0,29.0
0,0,1760953530.0,0,0,0,5,2,1,5,9,0,0,66.0
0,0,1766263651.0,1,0,1,0,2,4,5,20,5,1,10.0
0,0,1753756068.0,0,0,0,1,4,3,4,2,1,0,159.0
0,0,1753133311.0,3,0,3,5,2,1,5,21,0,0,69.0
0,0,1749063750.0,2,0,2,5,6,4,0,19,2,0,65.0
0,0,1760846391.0,1,0,1,3,6,1,4,3,6,1,166.0
0,0,1754668307.0,3,0,3,1,1,0,4,15,4,0,83.0
0,0,1736271206.0,1,0,1,4,4,1,0,17,1,0,228.0
0,0,1765773133.0,0,0,0,0,3,3,4,4,0,0,152.0
0,0,1741793833.0,1,0,1,5,5,0,0,15,2,0,132.0
0,0,1751846156.0,3,0,3,2,2,1,0,23,6,1,176.0
0,0,1746469378.0,0,0,0,2,5,1,8,18,0,0,104.0
0,0,1763494085.0,2,0,2,0,3,2,5,19,1,0,86.0
0,0,1770948482.0,1,0,1,0,2,2,8,2,4,0,99.0
0,0,1751192824.0,0,0,0,3,3,0,4,10,6,1,159.0
0,0,1745827948.0,2,0,2,3,2,2,9,8,0,0,105.0
0,0,1771220939.0,3,0,3,2,6,11,4,5,0,0,96.0
0,0,1748825880.0,1,0,1,2,1,11,8,0,0,0,27.0
0,0,1754579092.0,0,0,0,4,4,10,4,15,3,0,194.0
0,0,1767203837.0,0,0,0,4,6,10,4,17,2,0,105.0
7,0,1751567139.0,0,1,0,4,1,2,5,18,3,0,86.0
0,0,1739639263.0,0,0,0,2,6,3,8,17,5,1,2.0
0,0,1764741481.0,1,0,1,1,4,2,9,5,2,0,167.0
0,0,1747148023.0,0,0,0,0,1,4,4,14,1,0,83.0
0,0,1768206848.0,0,0,0,5,4,2,4,8,0,0,109.0
0,0,1761629082.0,2,0,2,3,5,6,8,5,1,0,54.0
0,0,1771164958.0,0,0,0,5,5,2,4,14,6,1,213.0
0,0,1748843649.0,1,0,1,0,5,0,8,5,0,0,59.0
0,0,1739676334.0,2,0,2,0,2,1,4,3,6,1,132.0
0,0,1769282311.0,2,0,2,5,2,2,5,19,5,1,226.0
0,0,1750060115.0,1,0,1,5,4,2,0,7,0,0,216.0
0,0,1762669779.0,2,0,2,2,1,6,8,6,6,1,82.0
0,0,1772589323.0,3,0,3,4,5,1,9,1,2,0,45.0
0,0,1768660506.0,1,0,1,0,5,4,0,14,5,1,156.0
0,0,1761046607.0,2,0,2,0,5,10,9,11,1,0,155.0
0,0,1764518161.0,1,0,1,5,4,4,9,15,6,1,187.0
0,0,1764241227.0,3,0,3,1,1,4,0,11,3,0,156.0
0,0,1747528127.0,0,0,0,4,3,11,5,0,6,1,94.0
0,0,1758242157.0,2,0,2,3,5,2,4,0,4,0,124.0
0,0,1752710436.0,2,0,2,2,2,2,9,0,3,0,120.0
0,0,1751925680.0,1,0,1,4,1,2,5,22,0,0,61.0
0,0,1745692095.0,3,0,3,0,1,0,5,18,5,1,90.0
0,0,1735959802.0,0,0,0,1,6,11,4,3,5,1,4.0
0,0,1757840002.0,3,0,3,5,3,6,9,8,6,1,236.0
0,0,1758595153.0,0,0,0,0,5,10,0,2,1,0,192.0
0,0,1762486721.0,2,0,2,4,3,10,8,3,4,0,175.0
0,0,1742942327.0,0,0,0,2,4,3,8,22,1,0,20.0
0,0,1744589962.0,1,0,1,4,4,10,0,0,0,0,37.0
7,0,1752324469.0,1,1,1,3,4,2,8,12,5,1,173.0
0,0,1751260895.0,1,0,1,1,4,6,8,5,0,0,176.0
0,0,1766326774.0,3,0,3,5,4,4,8,14,6,1,164.0
0,0,1747619660.0,3,0,3,4,1,6,8,1,0,0,17.0
0,0,1754422366.0,3,0,3,5,5,6,4,19,1,0,88.0
0,0,1737973093.0,0,0,0,1,2,11,8,10,0,0,118.0
0,0,1735784733.0,0,0,0,1,6,3,0,2,3,0,21.0
0,0,1738767991.0,1,0,1,2,2,5,4,15,2,0,92.0
0,0,1772404219.0,2,0,2,0,6,11,9,22,6,1,180.0
0,0,1751809830.0,2,0,2,2,1,10,0,13,6,1,5.0
0,0,1743675907.0,3,0,3,3,4,2,8,10,3,0,30.0
0,0,1755248779.0,3,0,3,3,2,7,4,9,4,0,64.0
0,0,1752121665.0,0,0,0,3,5,2,4,4,3,0,129.0
0,0,1739669194.0,3,0,3,5,1,11,0,1,6,1,157.0
0,0,1767246493.0,3,0,3,5,6,2,0,5,3,0,19.0
0,0,1750557629.0,0,0,0,5,2,10,8,2,6,1,205.0
0,0,1772508114.0,1,0,1,0,1,3,8,3,1,0,175.0
0,0,1739175061.0,0,0,0,3,1,1,4,8,0,0,150.0
7,0,1745657783.0,0,1,0,2,6,10,0,8,5,1,226.0
0,0,1766223798.0,0,0,0,0,3,10,9,9,5,1,166.0
0,0,1747855507.0,0,0,0,2,3,2,9,19,2,0,82.0
0,0,1761561299.0,2,0,2,4,1,10,4,10,0,0,231.0
0,0,1744059040.0,1,0,1,3,1,10,5,20,0,0,104.0
0,0,1753907153.0,2,0,2,4,2,15,0,20,2,0,73.0
0,0,1756037323.0,3,0,3,5,1,6,0,12,6,1,143.0
0,0,1762843734.0,1,0,1,2,1,3,5,6,1,0,21.0
7,0,1752627328.0,2,1,2,3,3,6,0,0,2,0,107.0
0,0,1764600798.0,3,0,3,4,6,7,8,14,0,0,184.0
0,0,1770051426.0,2,0,2,2,2,3,8,16,0,0,145.0
0,0,1738082321.0,3,0,3,0,1,6,4,16,1,0,148.0
0,0,1770982490.0,0,0,0,2,4,2,4,11,4,0,62.0
0,0,1748656078.0,3,0,3,5,6,5,0,1,5,1,197.0
7,0,1743719737.0,2,1,2,2,6,2,4,22,3,0,23.0
0,0,1770348827.0,0,0,0,3,6,3,0,3,4,0,115.0
0,0,1750556453.0,2,0,2,4,5,5,0,1,6,1,91.0
0,0,1753686273.0,1,0,1,5,1,2,9,7,0,0,39.0
0,0,1741016284.0,0,0,0,2,3,0,9,15,0,0,119.0
0,0,1738984813.0,0,0,0,2,5,10,4,3,5,1,191.0
0,0,1757473127.0,3,0,3,3,5,2,5,2,2,0,40.0
0,0,1745358399.0,0,0,0,1,3,1,4,21,1,0,220.0
7,0,1752274722.0,0,1,0,3,2,0,4,22,4,0,172.0
0,0,1739936990.0,2,0,2,1,5,4,0,3,2,0,34.0
7,0,1762666589.0,3,1,3,3,6,11,0,5,6,1,141.0
0,0,1739960655.0,1,0,1,3,6,4,0,10,2,0,15.0
0,0,1742571651.0,0,0,0,3,5,4,5,15,4,0,98.0
0,0,1761392734.0,1,0,1,5,2,0,0,11,5,1,188.0
0,0,1743331303.0,3,0,3,0,4,3,4,10,6,1,19.0
0,0,1742326081.0,3,0,3,1,6,10,4,19,1,0,86.0
0,0,1764730591.0,2,0,2,1,3,1,4,2,2,0,74.0
0,0,1751306069.0,1,0,1,0,6,1,0,17,0,0,181.0
0,0,1736733311.0,1,0,1,0,4,0,0,1,0,0,84.0
0,0,1750061963.0,3,0,3,2,6,10,5,8,0,0,32.0
0,0,1762020671.0,1,0,1,3,1,2,4,18,5,1,13.0
0,0,1764013893.0,1,0,1,1,4,6,0,19,0,0,154.0
0,0,1746382426.0,2,0,2,4,5,10,5,18,6,1,96.0
7,0,1748646783.0,3,1,3,1,3,6,8,23,4,0,97.0
0,0,1752149627.0,3,0,3,0,5,1,0,12,3,0,84.0
0,0,1745499572.0,2,0,2,0,1,11,8,12,3,0,121.0
0,0,1764456573.0,0,0,0,2,3,2,8,22,5,1,206.0
0,0,1747169706.0,3,0,3,2,5,3,9,20,1,0,200.0
0,0,1745142897.0,3,0,3,0,1,3,4,9,6,1,42.0
0,0,1755497878.0,1,0,1,4,4,2,5,6,0,0,119.0
0,0,1761032402.0,1,0,1,4,1,2,5,7,1,0,29.0
0,0,1770733200.0,3,0,3,1,4,1,4,14,1,0,123.0
0,0,1739117654.0,0,0,0,1,3,3,0,16,6,1,17.0
7,0,1753665889.0,1,1,1,5,1,5,0,1,0,0,235.0
0,0,1739650088.0,2,0,2,2,4,10,5,20,5,1,179.0
0,0,1740419619.0,0,0,0,2,6,3,8,17,0,0,176.0
0,0,1765137831.0,2,0,2,5,5,4,5,20,6,1,240.0
7,0,1755600029.0,1,1,1,1,6,0,9,10,1,0,59.0
0,0,1740274831.0,1,0,1,3,4,5,8,1,6,1,212.0
7,0,1747446088.0,1,1,1,1,3,6,5,1,5,1,153.0
0,0,1754046024.0,0,0,0,0,1,5,8,11,4,0,186.0
0,0,1771896742.0,1,0,1,0,1,7,4,1,1,0,176.0
0,0,1764040744.0,3,0,3,0,4,5,0,3,1,0,134.0
0,0,1755046477.0,0,0,0,4,5,3,0,0,2,0,120.0
0,0,1759452323.0,2,0,2,3,3,3,9,0,4,0,174.0
0,0,1767511956.0,3,0,3,5,1,15,5,7,6,1,211.0
0,0,1772137721.0,3,0,3,3,3,6,9,20,3,0,6.0
0,0,1748870009.0,2,0,2,5,5,2,9,13,0,0,191.0
0,0,1750350307.0,1,0,1,3,2,2,4,16,3,0,200.0
0,0,1753942441.0,1,0,1,1,3,2,0,6,3,0,131.0
0,0,1766404093.0,0,0,0,5,1,6,5,11,0,0,34.0
0,0,1770125152.0,1,0,1,2,5,2,0,13,1,0,7.0
0,0,1739971216.0,1,0,1,2,3,1,5,13,2,0,80.0
0,0,1763944653.0,1,0,1,3,1,2,9,0,0,0,10.0
0,0,1744676237.0,3,0,3,4,6,2,9,0,1,0,91.0
0,0,1738251866.0,2,0,2,5,6,1,9,15,3,0,155.0
0,0,1746281109.0,2,0,2,1,4,1,0,14,5,1,50.0
0,0,1744959408.0,1,0,1,1,4,4,4,6,4,0,122.0
0,0,1765683849.0,0,0,0,2,6,7,4,3,6,1,161.0
0,0,1755819478.0,1,0,1,2,4,0,4,23,3,0,216.0
0,0,1737882051.0,1,0,1,3,1,4,8,9,6,1,17.0
0,0,1763896131.0,0,0,0,0,1,3,5,11,6,1,147.0
0,0,1770856210.0,0,0,0,4,2,2,9,0,3,0,183.0
0,0,1739170188.0,0,0,0,2,6,7,0,6,0,0,189.0
0,0,1736134277.0,3,0,3,5,2,5,4,3,0,0,102.0
0,0,1743409925.0,0,0,0,3,1,3,0,8,0,0,161.0
0,0,1760486906.0,1,0,1,0,1,4,9,0,2,0,221.0
0,0,1744718980.0,2,0,2,4,5,6,0,12,1,0,111.0
0,0,1756644174.0,0,0,0,4,3,2,8,12,6,1,162.0
0,0,1747228457.0,1,0,1,2,5,4,4,13,2,0,67.0
0,0,1748903527.0,3,0,3,4,3,2,4,22,0,0,78.0
0,0,1744898110.0,3,0,3,4,2,2,5,13,3,0,208.0
0,0,1756448550.0,0,0,0,3,3,2,5,6,4,0,127.0
0,0,1760037316.0,3,0,3,0,1,0,8,19,3,0,85.0
7,0,1744650509.0,1,1,1,0,6,3,5,17,0,0,66.0
0,0,1749318209.0,1,0,1,2,5,2,0,17,5,1,19.0
0,0,1769677772.0,3,0,3,1,2,10,9,9,3,0,239.0
0,0,1772565757.0,0,0,0,0,6,3,9,19,1,0,150.0
0,0,1753113899.0,0,0,0,4,4,3,0,16,0,0,195.0
0,0,1761402245.0,0,0,0,4,4,10,5,14,5,1,52.0
0,0,1769850013.0,3,0,3,3,2,2,0,9,5,1,230.0
0,0,1764078796.0,3,0,3,2,2,2,5,13,1,0,77.0
0,0,1763656914.0,3,0,3,5,4,4,0,16,3,0,36.0
0,0,1747686899.0,1,0,1,0,6,3,8,20,0,0,103.0
7,0,1758227760.0,3,1,3,4,1,3,5,20,3,0,154.0
0,0,1760654912.0,3,0,3,0,2,1,0,22,3,0,69.0
0,0,1771856023.0,0,0,0,4,2,5,4,14,0,0,148.0
0,0,1772127556.0,2,0,2,0,3,2,8,17,3,0,27.0
0,0,1738098064.0,1,0,1,1,5,1,8,21,1,0,91.0
0,0,1745182956.0,1,0,1,2,2,10,4,21,6,1,238.0
0,0,1745878130.0,3,0,3,1,2,2,8,22,0,0,155.0
0,0,1765197885.0,3,0,3,0,4,15,4,12,0,0,83.0
0,0,1736132410.0,2,0,2,4,3,1,0,3,0,0,154.0
0,0,1738583525.0,0,0,0,0,5,2,4,11,0,0,151.0
0,0,1751932507.0,2,0,2,4,3,1,0,23,0,0,216.0
0,0,1750757345.0,1,0,1,3,1,0,8,9,1,0,192.0
0,0,1741043502.0,1,0,1,1,3,6,0,23,0,0,148.0
0,0,1767768154.0,2,0,2,4,5,3,8,6,2,0,35.0
0,0,1736299290.0,3,0,3,3,6,6,0,1,2,0,240.0
0,0,1772499234.0,1,0,1,4,6,1,0,0,1,0,189.0
0,0,1763067676.0,1,0,1,4,2,4,9,21,3,0,190.0
0,0,1745470362.0,2,0,2,3,4,15,8,4,3,0,25.0
0,0,1738295097.0,1,0,1,1,2,10,9,3,4,0,126.0
0,0,1768672425.0,1,0,1,0,5,10,9,17,5,1,72.0
0,0,1741964012.0,0,0,0,3,5,6,0,14,4,0,206.0
0,0,1752965034.0,3,0,3,0,2,10,4,22,5,1,229.0
0,0,1751335541.0,0,0,0,1,5,3,8,2,1,0,142.0
7,0,1769686477.0,3,1,3,2,2,2,8,11,3,0,229.0
0,0,1747492697.0,3,0,3,5,2,3,8,14,5,1,197.0
0,0,1753226051.0,0,0,0,5,4,3,9,23,1,0,58.0
0,0,1753331711.0,1,0,1,3,5,3,4,4,3,0,202.0
0,0,1736572291.0,0,0,0,0,2,3,5,5,5,1,17.0
0,0,1765820548.0,2,0,2,0,4,3,4,17,0,0,191.0
0,0,1769066154.0,2,0,2,5,1,2,9,7,3,0,68.0
0,0,1761846065.0,2,0,2,0,2,3,0,17,3,0,18.0
0,0,1740486999.0,0,0,0,3,1,2,9,12,1,0,153.0
0,0,1737391065.0,1,0,1,2,3,15,8,16,0,0,123.0
0,0,1765777113.0,2,0,2,0,3,3,4,5,0,0,74.0
0,0,1738973799.0,3,0,3,2,4,1,9,0,5,1,43.0
0,0,1743980826.0,3,0,3,2,2,10,8,23,6,1,231.0
0,0,1769582960.0,0,0,0,5,5,4,4,6,2,0,105.0
0,0,1760848241.0,2,0,2,2,3,2,9,4,6,1,104.0
0,0,1747776786.0,1,0,1,3,3,2,4,21,1,0,96.0
0,0,1747025524.0,2,0,2,1,4,4,0,4,0,0,142.0
7,0,1740727837.0,1,1,1,1,5,2,8,7,4,0,77.0
0,0,1769540681.0,3,0,3,4,6,10,9,19,1,0,234.0
0,0,1753508917.0,2,0,2,3,2,3,0,5,5,1,188.0
0,0,1735821517.0,2,0,2,3,5,10,9,12,3,0,112.0
0,0,1761350779.0,0,0,0,2,6,6,8,0,5,1,182.0
0,0,1767983739.0,1,0,1,3,5,5,5,18,4,0,188.0
